epoch,iso,http_code,latency_ms
1782551790,2026-06-27T09:16:30Z,200,4.6
1782551791,2026-06-27T09:16:31Z,200,3.4
1782551792,2026-06-27T09:16:32Z,200,2.2
1782551793,2026-06-27T09:16:33Z,200,5.1
1782551794,2026-06-27T09:16:34Z,200,3.4
1782551795,2026-06-27T09:16:35Z,200,1.9
1782551796,2026-06-27T09:16:36Z,200,2.9
1782551797,2026-06-27T09:16:38Z,200,4.9
1782551799,2026-06-27T09:16:39Z,200,3.4
1782551800,2026-06-27T09:16:40Z,200,2.6
1782551801,2026-06-27T09:16:41Z,200,3.4
1782551802,2026-06-27T09:16:42Z,200,2.4
1782551803,2026-06-27T09:16:43Z,200,3.3
1782551804,2026-06-27T09:16:44Z,200,1.7
1782551805,2026-06-27T09:16:45Z,200,1.6
1782551806,2026-06-27T09:16:46Z,200,3.9
1782551807,2026-06-27T09:16:47Z,200,1.6
1782551808,2026-06-27T09:16:48Z,200,3.9
1782551809,2026-06-27T09:16:49Z,200,5.9
1782551810,2026-06-27T09:16:50Z,200,3.7
1782551811,2026-06-27T09:16:51Z,200,3.7
1782551812,2026-06-27T09:16:52Z,200,2.8
1782551813,2026-06-27T09:16:53Z,200,2.0
1782551814,2026-06-27T09:16:54Z,200,3.9
1782551815,2026-06-27T09:16:55Z,200,1.9
1782551816,2026-06-27T09:16:56Z,200,5.1
1782551817,2026-06-27T09:16:57Z,200,1.8
1782551818,2026-06-27T09:16:58Z,200,1.6
1782551819,2026-06-27T09:16:59Z,200,1.7
1782551820,2026-06-27T09:17:00Z,200,3.3
1782551821,2026-06-27T09:17:01Z,200,2.8
1782551822,2026-06-27T09:17:02Z,200,4.0
1782551823,2026-06-27T09:17:03Z,200,2.3
1782551824,2026-06-27T09:17:04Z,200,2.3
1782551825,2026-06-27T09:17:05Z,200,3.1
1782551826,2026-06-27T09:17:06Z,200,1.6
1782551827,2026-06-27T09:17:07Z,200,4.7
1782551828,2026-06-27T09:17:08Z,200,2.1
1782551829,2026-06-27T09:17:09Z,200,1.5
1782551830,2026-06-27T09:17:10Z,200,2.4
1782551831,2026-06-27T09:17:11Z,200,3.0
1782551832,2026-06-27T09:17:13Z,200,1.7
1782551834,2026-06-27T09:17:14Z,200,1.9
1782551835,2026-06-27T09:17:15Z,200,3.0
1782551836,2026-06-27T09:17:16Z,200,3.0
1782551837,2026-06-27T09:17:17Z,200,2.0
1782551838,2026-06-27T09:17:18Z,200,3.4
1782551839,2026-06-27T09:17:19Z,200,2.5
1782551840,2026-06-27T09:17:20Z,200,3.7
1782551841,2026-06-27T09:17:21Z,200,1.9
1782551842,2026-06-27T09:17:22Z,200,2.0
1782551843,2026-06-27T09:17:23Z,200,3.1
1782551844,2026-06-27T09:17:24Z,200,2.9
1782551845,2026-06-27T09:17:25Z,200,1.6
1782551846,2026-06-27T09:17:26Z,200,2.6
1782551847,2026-06-27T09:17:27Z,200,1.8
1782551848,2026-06-27T09:17:28Z,200,3.1
1782551849,2026-06-27T09:17:29Z,200,4.9
1782551850,2026-06-27T09:17:30Z,200,5.9
1782551851,2026-06-27T09:17:31Z,200,2.9
1782551852,2026-06-27T09:17:32Z,200,3.1
1782551853,2026-06-27T09:17:33Z,200,2.8
1782551854,2026-06-27T09:17:34Z,200,1.6
1782551855,2026-06-27T09:17:35Z,200,2.8
1782551856,2026-06-27T09:17:36Z,200,2.8
1782551857,2026-06-27T09:17:37Z,200,2.9
