epoch,iso,http_code,latency_ms
1782405993,2026-06-25T16:46:33Z,200,3.4
1782405998,2026-06-25T16:46:38Z,200,2.5
1782406003,2026-06-25T16:46:43Z,200,7.1
1782406008,2026-06-25T16:46:48Z,200,5.1
1782406013,2026-06-25T16:46:53Z,200,3.3
1782406018,2026-06-25T16:46:58Z,200,5.3
1782406023,2026-06-25T16:47:03Z,200,4.4
1782406028,2026-06-25T16:47:08Z,200,2.4
1782406033,2026-06-25T16:47:13Z,200,5.7
1782406038,2026-06-25T16:47:18Z,200,3.1
1782406043,2026-06-25T16:47:23Z,200,3.2
1782406048,2026-06-25T16:47:28Z,200,3.4
1782406053,2026-06-25T16:47:33Z,200,2.6
1782406058,2026-06-25T16:47:38Z,200,4.2
1782406063,2026-06-25T16:47:43Z,200,3.4
1782406068,2026-06-25T16:47:48Z,200,3.2
1782406073,2026-06-25T16:47:53Z,200,4.3
1782406078,2026-06-25T16:47:58Z,200,7.4
1782406083,2026-06-25T16:48:04Z,200,2.0
1782406089,2026-06-25T16:48:09Z,200,4.5
1782406094,2026-06-25T16:48:14Z,200,4.4
1782406099,2026-06-25T16:48:19Z,200,3.0
1782406104,2026-06-25T16:48:24Z,200,4.3
1782406109,2026-06-25T16:48:29Z,200,3.5
1782406114,2026-06-25T16:48:34Z,200,4.0
1782406119,2026-06-25T16:48:39Z,200,3.4
1782406124,2026-06-25T16:48:44Z,200,2.9
1782406129,2026-06-25T16:48:49Z,200,4.0
1782406134,2026-06-25T16:48:54Z,200,3.5
1782406139,2026-06-25T16:48:59Z,200,4.1
1782406144,2026-06-25T16:49:04Z,200,3.6
1782406149,2026-06-25T16:49:09Z,200,3.8
1782406154,2026-06-25T16:49:14Z,200,3.2
1782406159,2026-06-25T16:49:19Z,200,3.2
1782406164,2026-06-25T16:49:24Z,200,1.8
1782406169,2026-06-25T16:49:29Z,200,4.9
1782406174,2026-06-25T16:49:34Z,200,3.3
1782406179,2026-06-25T16:49:39Z,200,6.3
1782406184,2026-06-25T16:49:44Z,200,2.0
1782406189,2026-06-25T16:49:49Z,200,4.2
1782406194,2026-06-25T16:49:54Z,200,1.8
1782406199,2026-06-25T16:49:59Z,200,3.2
1782406204,2026-06-25T16:50:04Z,200,4.1
1782406209,2026-06-25T16:50:09Z,200,1.8
1782406214,2026-06-25T16:50:14Z,200,5.1
1782406219,2026-06-25T16:50:19Z,200,3.3
1782406224,2026-06-25T16:50:24Z,200,3.3
1782406229,2026-06-25T16:50:29Z,200,2.2
1782406234,2026-06-25T16:50:34Z,200,4.5
1782406239,2026-06-25T16:50:39Z,200,6.5
1782406244,2026-06-25T16:50:44Z,200,4.7
1782406249,2026-06-25T16:50:49Z,200,1.9
1782406254,2026-06-25T16:50:55Z,200,3.4
1782406260,2026-06-25T16:51:00Z,200,3.9
1782406265,2026-06-25T16:51:05Z,200,3.7
1782406270,2026-06-25T16:51:10Z,200,3.2
1782406275,2026-06-25T16:51:15Z,200,2.0
1782406280,2026-06-25T16:51:20Z,200,5.5
1782406285,2026-06-25T16:51:25Z,200,4.0
1782406290,2026-06-25T16:51:30Z,200,4.8
1782406295,2026-06-25T16:51:35Z,200,2.5
1782406300,2026-06-25T16:51:40Z,200,5.4
1782406305,2026-06-25T16:51:45Z,200,4.5
1782406310,2026-06-25T16:51:50Z,200,4.3
1782406315,2026-06-25T16:51:55Z,200,2.0
1782406320,2026-06-25T16:52:00Z,200,3.2
1782406325,2026-06-25T16:52:05Z,200,4.3
1782406330,2026-06-25T16:52:10Z,200,3.7
1782406335,2026-06-25T16:52:15Z,200,2.3
1782406340,2026-06-25T16:52:20Z,200,3.2
1782406345,2026-06-25T16:52:25Z,200,3.6
1782406350,2026-06-25T16:52:30Z,200,2.7
1782406355,2026-06-25T16:52:35Z,200,4.2
1782406360,2026-06-25T16:52:40Z,200,5.8
1782406365,2026-06-25T16:52:45Z,200,3.6
1782406370,2026-06-25T16:52:50Z,200,5.2
1782406375,2026-06-25T16:52:55Z,200,6.2
1782406380,2026-06-25T16:53:00Z,200,3.6
1782406385,2026-06-25T16:53:05Z,200,3.2
1782406390,2026-06-25T16:53:10Z,200,5.4
1782406395,2026-06-25T16:53:15Z,200,3.3
1782406400,2026-06-25T16:53:20Z,000,0.0
1782406405,2026-06-25T16:53:25Z,000,0.0
1782406410,2026-06-25T16:53:30Z,000,0.0
1782406415,2026-06-25T16:53:35Z,000,0.0
1782406420,2026-06-25T16:53:40Z,000,0.0
1782406425,2026-06-25T16:53:46Z,000,0.0
1782406431,2026-06-25T16:53:51Z,000,0.0
1782406436,2026-06-25T16:53:56Z,000,0.0
1782406441,2026-06-25T16:54:01Z,000,0.0
1782406446,2026-06-25T16:54:06Z,000,0.0
1782406451,2026-06-25T16:54:11Z,000,0.0
1782406456,2026-06-25T16:54:16Z,000,0.0
1782406461,2026-06-25T16:54:21Z,000,0.0
1782406466,2026-06-25T16:54:26Z,000,0.0
