epoch,iso,http_code,latency_ms
1782554806,2026-06-27T10:06:46Z,200,2.0
1782554807,2026-06-27T10:06:47Z,200,0.9
1782554808,2026-06-27T10:06:48Z,200,0.6
1782554809,2026-06-27T10:06:49Z,200,1.1
1782554810,2026-06-27T10:06:50Z,200,1.2
1782554811,2026-06-27T10:06:51Z,200,1.4
1782554812,2026-06-27T10:06:52Z,200,1.2
1782554813,2026-06-27T10:06:53Z,200,0.4
1782554814,2026-06-27T10:06:54Z,200,1.7
1782554815,2026-06-27T10:06:55Z,200,0.3
1782554816,2026-06-27T10:06:56Z,200,1.1
1782554817,2026-06-27T10:06:58Z,200,1.4
1782554819,2026-06-27T10:06:59Z,200,1.8
1782554820,2026-06-27T10:07:00Z,200,1.1
1782554821,2026-06-27T10:07:01Z,200,0.4
1782554822,2026-06-27T10:07:02Z,200,1.2
1782554823,2026-06-27T10:07:03Z,200,1.8
1782554824,2026-06-27T10:07:04Z,200,0.7
1782554825,2026-06-27T10:07:05Z,200,0.8
1782554826,2026-06-27T10:07:06Z,200,1.4
1782554827,2026-06-27T10:07:07Z,200,1.3
1782554828,2026-06-27T10:07:08Z,200,1.2
1782554829,2026-06-27T10:07:09Z,200,1.0
1782554830,2026-06-27T10:07:10Z,200,0.5
1782554831,2026-06-27T10:07:11Z,200,0.9
1782554832,2026-06-27T10:07:12Z,200,1.2
1782554833,2026-06-27T10:07:13Z,200,1.0
1782554834,2026-06-27T10:07:14Z,200,0.9
1782554835,2026-06-27T10:07:15Z,200,1.1
1782554836,2026-06-27T10:07:16Z,200,0.9
1782554837,2026-06-27T10:07:17Z,200,0.8
1782554838,2026-06-27T10:07:18Z,200,1.1
1782554839,2026-06-27T10:07:19Z,200,1.3
1782554840,2026-06-27T10:07:20Z,200,0.7
1782554841,2026-06-27T10:07:21Z,200,1.3
1782554842,2026-06-27T10:07:22Z,200,1.2
1782554843,2026-06-27T10:07:23Z,200,0.7
1782554844,2026-06-27T10:07:24Z,200,1.8
1782554845,2026-06-27T10:07:25Z,200,0.8
1782554846,2026-06-27T10:07:26Z,200,0.6
1782554847,2026-06-27T10:07:27Z,200,0.4
1782554848,2026-06-27T10:07:28Z,200,1.1
1782554849,2026-06-27T10:07:29Z,200,1.6
1782554850,2026-06-27T10:07:30Z,200,1.2
1782554851,2026-06-27T10:07:31Z,200,1.2
1782554852,2026-06-27T10:07:33Z,200,0.8
1782554854,2026-06-27T10:07:34Z,200,0.7
1782554855,2026-06-27T10:07:35Z,200,1.5
1782554856,2026-06-27T10:07:36Z,200,0.7
1782554857,2026-06-27T10:07:37Z,200,1.0
1782554858,2026-06-27T10:07:38Z,200,0.7
1782554859,2026-06-27T10:07:39Z,200,1.3
1782554860,2026-06-27T10:07:40Z,200,0.5
1782554861,2026-06-27T10:07:41Z,200,1.8
1782554862,2026-06-27T10:07:42Z,200,1.8
1782554863,2026-06-27T10:07:43Z,200,0.9
1782554864,2026-06-27T10:07:44Z,200,1.2
1782554865,2026-06-27T10:07:45Z,200,0.9
1782554866,2026-06-27T10:07:46Z,200,1.5
1782554867,2026-06-27T10:07:47Z,200,0.7
1782554868,2026-06-27T10:07:48Z,200,1.1
1782554869,2026-06-27T10:07:49Z,200,1.0
1782554870,2026-06-27T10:07:50Z,200,1.0
1782554871,2026-06-27T10:07:51Z,200,1.1
1782554872,2026-06-27T10:07:52Z,200,1.2
1782554873,2026-06-27T10:07:53Z,200,1.2
1782554874,2026-06-27T10:07:54Z,200,1.3
1782554875,2026-06-27T10:07:55Z,200,0.9
1782554876,2026-06-27T10:07:56Z,200,1.4
1782554877,2026-06-27T10:07:57Z,200,0.7
1782554878,2026-06-27T10:07:58Z,200,1.4
1782554879,2026-06-27T10:07:59Z,200,1.2
1782554880,2026-06-27T10:08:00Z,200,1.0
1782554881,2026-06-27T10:08:01Z,200,1.4
1782554882,2026-06-27T10:08:02Z,200,1.4
1782554883,2026-06-27T10:08:03Z,200,0.7
1782554884,2026-06-27T10:08:04Z,200,0.9
1782554885,2026-06-27T10:08:05Z,200,0.6
1782554886,2026-06-27T10:08:06Z,200,1.2
1782554888,2026-06-27T10:08:08Z,200,1.1
1782554889,2026-06-27T10:08:09Z,200,1.8
1782554890,2026-06-27T10:08:10Z,200,1.3
1782554891,2026-06-27T10:08:11Z,200,1.6
1782554892,2026-06-27T10:08:12Z,200,1.6
1782554893,2026-06-27T10:08:13Z,200,2.0
1782554894,2026-06-27T10:08:14Z,200,0.8
1782554895,2026-06-27T10:08:15Z,200,1.8
1782554896,2026-06-27T10:08:16Z,200,1.1
1782554897,2026-06-27T10:08:17Z,200,0.9
1782554898,2026-06-27T10:08:18Z,200,1.2
1782554899,2026-06-27T10:08:19Z,200,1.4
1782554900,2026-06-27T10:08:20Z,200,0.7
1782554901,2026-06-27T10:08:21Z,200,1.8
1782554902,2026-06-27T10:08:22Z,200,1.4
1782554903,2026-06-27T10:08:23Z,200,1.6
1782554904,2026-06-27T10:08:24Z,200,0.5
1782554905,2026-06-27T10:08:25Z,200,0.9
1782554906,2026-06-27T10:08:26Z,200,1.6
1782554907,2026-06-27T10:08:27Z,200,1.2
1782554908,2026-06-27T10:08:28Z,200,1.0
1782554909,2026-06-27T10:08:29Z,200,1.9
1782554910,2026-06-27T10:08:30Z,200,1.7
1782554911,2026-06-27T10:08:31Z,200,1.0
1782554912,2026-06-27T10:08:32Z,200,1.0
1782554913,2026-06-27T10:08:33Z,200,3.4
1782554914,2026-06-27T10:08:34Z,200,1.3
1782554915,2026-06-27T10:08:35Z,200,1.1
1782554916,2026-06-27T10:08:36Z,200,2.4
1782554917,2026-06-27T10:08:37Z,200,2.4
1782554918,2026-06-27T10:08:39Z,200,1.2
1782554920,2026-06-27T10:08:40Z,200,1.1
1782554921,2026-06-27T10:08:41Z,200,1.0
1782554922,2026-06-27T10:08:42Z,200,1.7
1782554923,2026-06-27T10:08:43Z,200,0.9
1782554924,2026-06-27T10:08:44Z,200,0.8
1782554925,2026-06-27T10:08:45Z,200,1.0
1782554926,2026-06-27T10:08:46Z,200,1.5
1782554927,2026-06-27T10:08:47Z,200,1.1
1782554928,2026-06-27T10:08:48Z,200,0.8
1782554929,2026-06-27T10:08:49Z,200,1.9
1782554930,2026-06-27T10:08:50Z,200,1.1
1782554931,2026-06-27T10:08:51Z,200,1.8
1782554932,2026-06-27T10:08:52Z,200,0.4
1782554933,2026-06-27T10:08:53Z,200,1.5
1782554934,2026-06-27T10:08:54Z,200,1.1
1782554935,2026-06-27T10:08:55Z,200,1.5
1782554936,2026-06-27T10:08:56Z,200,1.0
1782554937,2026-06-27T10:08:57Z,200,1.1
1782554938,2026-06-27T10:08:58Z,200,0.8
1782554939,2026-06-27T10:08:59Z,200,0.8
1782554940,2026-06-27T10:09:00Z,200,1.2
1782554941,2026-06-27T10:09:01Z,200,1.1
1782554942,2026-06-27T10:09:02Z,200,1.4
1782554943,2026-06-27T10:09:03Z,200,0.9
1782554944,2026-06-27T10:09:04Z,200,1.8
1782554945,2026-06-27T10:09:05Z,200,1.1
1782554946,2026-06-27T10:09:06Z,200,0.5
1782554947,2026-06-27T10:09:07Z,200,1.6
1782554948,2026-06-27T10:09:08Z,200,1.1
1782554949,2026-06-27T10:09:09Z,200,1.7
1782554951,2026-06-27T10:09:11Z,200,1.6
1782554952,2026-06-27T10:09:12Z,200,1.6
1782554953,2026-06-27T10:09:13Z,200,0.9
1782554954,2026-06-27T10:09:14Z,200,1.0
1782554955,2026-06-27T10:09:15Z,200,0.9
1782554956,2026-06-27T10:09:16Z,200,0.7
1782554957,2026-06-27T10:09:17Z,200,1.0
1782554958,2026-06-27T10:09:18Z,200,1.2
1782554959,2026-06-27T10:09:19Z,200,1.5
1782554960,2026-06-27T10:09:20Z,200,1.3
1782554961,2026-06-27T10:09:21Z,200,0.5
1782554962,2026-06-27T10:09:22Z,200,1.0
1782554963,2026-06-27T10:09:23Z,200,0.7
1782554964,2026-06-27T10:09:24Z,200,1.1
1782554965,2026-06-27T10:09:25Z,200,0.9
1782554966,2026-06-27T10:09:26Z,200,1.9
1782554967,2026-06-27T10:09:27Z,200,1.4
1782554968,2026-06-27T10:09:28Z,200,0.6
1782554969,2026-06-27T10:09:29Z,200,0.3
1782554970,2026-06-27T10:09:30Z,200,1.7
1782554971,2026-06-27T10:09:31Z,200,1.3
1782554972,2026-06-27T10:09:32Z,200,0.9
1782554973,2026-06-27T10:09:33Z,200,2.0
1782554974,2026-06-27T10:09:34Z,200,1.6
1782554975,2026-06-27T10:09:35Z,200,1.3
1782554976,2026-06-27T10:09:36Z,200,0.8
1782554977,2026-06-27T10:09:37Z,200,0.9
1782554978,2026-06-27T10:09:38Z,200,1.9
